corp_code,fyear,ni,ocf,at,rev,cogs,at_prev,stock_code_x,corp_name_x,stock_code_y,corp_name_y
00242934,2020,32664289434.0,29410322431.0,171848141945.0,187911322690.0,126783799418.0,132219693356.0,83550.0,케이엠,,
01152470,2017,14730523696.0,26521903542.0,296580573490.0,52383846935.0,,101692680472.0,263750.0,펄어비스,,
01152470,2018,146446177343.0,159275391811.0,712530156692.0,404763991648.0,,296580573490.0,263750.0,펄어비스,,
01152470,2019,157651213701.0,168357272875.0,867391014845.0,535936506392.0,,712530156692.0,263750.0,펄어비스,,
01152470,2020,100853964155.0,157434023396.0,897191642084.0,488768843749.0,,867391014845.0,263750.0,펄어비스,,
00247975,2015,80587127835.0,120367946635.0,731701917451.0,627917400938.0,472111252243.0,574278287856.0,36830.0,솔브레인홀딩스,,
00247975,2016,74520295421.0,141861829528.0,829391036861.0,722520542290.0,549501398510.0,731701917451.0,36830.0,솔브레인홀딩스,,
00247975,2017,43086343687.0,112680736851.0,895949561120.0,775598355835.0,604370298097.0,829391036861.0,36830.0,솔브레인홀딩스,,
00247975,2018,102956627488.0,185742037237.0,1006120382646.0,963424733722.0,725796277922.0,895949561120.0,36830.0,솔브레인홀딩스,,
00247975,2019,119290716527.0,195110976899.0,1159459650316.0,1021271672775.0,766489490561.0,1006120382646.0,36830.0,솔브레인홀딩스,,
00247975,2020,1444437253839.0,70870288619.0,1339377713537.0,,194093373143.0,1159459650316.0,36830.0,솔브레인홀딩스,,
00962393,2020,-18538375487.0,10198128086.0,79055907918.0,48940226902.0,34338349301.0,55664331708.0,318020.0,포인트모바일,,
00763358,2015,207337164.0,2992456776.0,25314429740.0,9164934800.0,5840401630.0,26307345014.0,136510.0,스마트솔루션즈,,
00763358,2016,1621465027.0,-1629653370.0,35536543582.0,12497160311.0,7785722976.0,25314429740.0,136510.0,스마트솔루션즈,,
00763358,2017,3020851276.0,1889464928.0,41702389430.0,25027290448.0,14690804805.0,35536543582.0,136510.0,스마트솔루션즈,,
00763358,2018,962012148.0,-1984263758.0,42447694642.0,21931828737.0,13620849194.0,41702389430.0,136510.0,스마트솔루션즈,,
00763358,2019,-5995718637.0,-8609393393.0,37911975084.0,17083259892.0,13546547446.0,42447694642.0,136510.0,스마트솔루션즈,,
00763358,2020,-10456880579.0,-4315351645.0,29492284615.0,13640677561.0,10190010666.0,37911975084.0,136510.0,스마트솔루션즈,,
00109754,2015,7896700772.0,-989203539.0,281739516791.0,180938863292.0,138332662538.0,266069639679.0,5750.0,대림바스,,
00109754,2016,7358481894.0,10948355699.0,300494197564.0,209090129871.0,160294131377.0,281739516791.0,5750.0,대림바스,,
00109754,2017,6735858990.0,12130859841.0,304673006687.0,232886929854.0,183453694902.0,300494197564.0,5750.0,대림바스,,
00109754,2018,3922309150.0,13011348294.0,301673357508.0,247179476642.0,197340280464.0,304673006687.0,5750.0,대림바스,,
00109754,2019,2026520450.0,1777433892.0,309166165986.0,236449075047.0,187814454381.0,301673357508.0,5750.0,대림바스,,
00109754,2020,-1769021340.0,26639928499.0,326324587789.0,232365627314.0,186357942615.0,309166165986.0,5750.0,대림바스,,
00521390,2016,11007602005.0,7551680832.0,127314768058.0,67407271914.0,35073091301.0,81582530542.0,144960.0,뉴파워프라즈마,,
00521390,2017,18572325368.0,30166716464.0,140509864434.0,104494421639.0,52982743675.0,127314768058.0,144960.0,뉴파워프라즈마,,
00521390,2018,13252598879.0,6650534942.0,143552780020.0,73411627940.0,36539593251.0,140509864434.0,144960.0,뉴파워프라즈마,,
00521390,2019,5296882588.0,4588281392.0,150094736051.0,60165999447.0,32316081538.0,143552780020.0,144960.0,뉴파워프라즈마,,
00521390,2020,30343389957.0,24478546043.0,476930042307.0,108798640957.0,63314678329.0,150094736051.0,144960.0,뉴파워프라즈마,,
00263654,2015,363431083.0,645418561.0,49498623009.0,18335817610.0,9852532512.0,36269210373.0,39200.0,오스코텍,,
00263654,2016,-4400635213.0,-3369209475.0,40813572220.0,3553891396.0,1495578330.0,49498623009.0,39200.0,오스코텍,,
00263654,2017,-6379930998.0,-3689052797.0,40544532973.0,3908490780.0,1679956843.0,28605941919.0,39200.0,오스코텍,,
00263654,2018,4278281889.0,-5077994130.0,70258505276.0,18702671511.0,2437565305.0,40544532973.0,39200.0,오스코텍,,
00263654,2019,-24963194556.0,27468802.0,72393422362.0,4368519899.0,2094622326.0,70258505276.0,39200.0,오스코텍,,
00263654,2020,-2046709557.0,-17881396374.0,76387767596.0,43470793384.0,1893897586.0,72393422362.0,39200.0,오스코텍,,
00983916,2015,1211275504.0,2854044134.0,30523203215.0,6640037996.0,4290228028.0,16941207674.0,187420.0,HLB제넥스,,
00983916,2016,1614859134.0,516085395.0,63225645245.0,7028776603.0,4027562225.0,30523203215.0,187420.0,HLB제넥스,,
00983916,2017,1342559776.0,1363832433.0,70150899864.0,11505972028.0,8113441953.0,63225645245.0,187420.0,HLB제넥스,,
00983916,2018,-2441932226.0,1563614125.0,70334518862.0,11517965664.0,9931590062.0,70150899864.0,187420.0,HLB제넥스,,
00983916,2019,-5522405209.0,-167499536.0,90202498616.0,14941514325.0,11246069988.0,70334518862.0,187420.0,HLB제넥스,,
00983916,2020,-12124660350.0,-2452377296.0,113227402704.0,18769177911.0,12710537289.0,90202498616.0,187420.0,HLB제넥스,,
00256955,2017,8715914724.0,12370084802.0,92489553548.0,105026830101.0,80603340442.0,95741578441.0,55490.0,테이팩스,,
00256955,2018,6199778991.0,4109102164.0,94288519636.0,107459614676.0,88471519950.0,92489553548.0,55490.0,테이팩스,,
00256955,2019,7629754575.0,13121992919.0,145029438741.0,112605437067.0,91890364734.0,160224768567.0,55490.0,테이팩스,,
00256955,2020,13828229758.0,15192383216.0,162605488159.0,118772574550.0,91116800144.0,145029438741.0,55490.0,테이팩스,,
00128412,2015,27043171459.0,18935641490.0,220735909967.0,216511471520.0,96672602406.0,209306205482.0,5500.0,삼진제약,,
00128412,2016,30174331510.0,48657842135.0,227572906698.0,239312893938.0,109965954047.0,220735909967.0,5500.0,삼진제약,,
00128412,2017,35795824754.0,37283674157.0,241847411619.0,245271927859.0,109290238661.0,227572906698.0,5500.0,삼진제약,,
00128412,2018,25526185476.0,30081823678.0,250271903343.0,260016571278.0,117237365604.0,241847411619.0,5500.0,삼진제약,,
00128412,2019,11880756674.0,23633082799.0,244151047503.0,241926177085.0,121212525245.0,252639395630.0,5500.0,삼진제약,,
00128412,2020,27879308247.0,23860500180.0,269033497761.0,235164889488.0,124648844069.0,244151047503.0,5500.0,삼진제약,,
00606770,2015,5768079372.0,6111332501.0,112291538867.0,79163688036.0,34662549301.0,98869321267.0,94850.0,참좋은여행,,
00606770,2016,6905882192.0,20919038861.0,145750962184.0,73515201935.0,24907287482.0,112291538867.0,94850.0,참좋은여행,,
00606770,2017,12165929410.0,18164528248.0,144340764398.0,56507195331.0,1513609841.0,145750962184.0,94850.0,참좋은여행,,
00606770,2018,10236081735.0,8741598869.0,153541308598.0,65012578939.0,,144567918558.0,94850.0,참좋은여행,,
00606770,2019,22889225546.0,10895279721.0,145642689964.0,62056608438.0,,153541308598.0,94850.0,참좋은여행,,
00606770,2020,-2101241556.0,-31486836991.0,99297347761.0,12643421523.0,,145642689964.0,94850.0,참좋은여행,,
00536541,2015,189521071.0,22017289583.0,220544003505.0,107266373827.0,89163970396.0,185490076455.0,86520.0,에코프로,,
00536541,2016,-7236716778.0,3738712635.0,346356773602.0,170483367764.0,141696621355.0,220544003505.0,86520.0,에코프로,,
00536541,2017,-3286685606.0,23652634852.0,448145544274.0,329012474711.0,273769149254.0,346356773602.0,86520.0,에코프로,,
00536541,2018,46206659333.0,12289033556.0,667514759192.0,669407171058.0,561195376473.0,448145544274.0,86520.0,에코프로,,
00536541,2019,37363584377.0,-14998465323.0,927834885423.0,702272500906.0,592082562858.0,667514759192.0,86520.0,에코프로,,
00536541,2020,54182500584.0,159124566581.0,1283164844739.0,946809640015.0,786378678858.0,927834885423.0,86520.0,에코프로,,
00492353,2015,-2879353635.0,630014775.0,52775292105.0,22729935161.0,9255932733.0,38815180108.0,170790.0,파이오링크,,
00492353,2016,-2227640919.0,2005953787.0,48046073069.0,35813841809.0,18983257746.0,52775292105.0,170790.0,파이오링크,,
00492353,2017,-2967703722.0,1957961742.0,44732356661.0,29431876425.0,17339425708.0,48046073069.0,170790.0,파이오링크,,
00492353,2018,362885054.0,892037222.0,46312626264.0,27358728414.0,13304834212.0,44732356661.0,170790.0,파이오링크,,
00492353,2019,5621734185.0,8178198010.0,53356217972.0,35120292984.0,18379247756.0,46312626264.0,170790.0,파이오링크,,
00492353,2020,10675133288.0,6270255435.0,70679855960.0,39838205708.0,19755763769.0,53356217972.0,170790.0,파이오링크,,
00374738,2019,2665962417.0,4806951494.0,17922689724.0,19719477166.0,12922955567.0,14808507018.0,65370.0,위세아이텍,,
00374738,2020,3374737501.0,3508598930.0,41613093753.0,24862449001.0,16945631001.0,17922689724.0,65370.0,위세아이텍,,
01250374,2018,926036571.0,111826887.0,25867810329.0,12067623736.0,7215431031.0,13836291593.0,275630.0,에스에스알,,
01250374,2019,1064865759.0,2467149916.0,26461298209.0,12954945688.0,7830398320.0,25867810329.0,275630.0,에스에스알,,
01250374,2020,56304674.0,2074258905.0,25944966893.0,10339381347.0,6347194120.0,26461298209.0,275630.0,에스에스알,,
00353230,2015,-242457861.0,-5133685.0,5277522393.0,1997986375.0,1983846776.0,4968363534.0,60910.0,프리젠,,
00353230,2016,-1078422391.0,-8446756.0,3788013778.0,2043641793.0,2027694391.0,5277522393.0,60910.0,프리젠,,
00353230,2018,-364383168.0,-103333943.0,3134037115.0,1755672388.0,2094107985.0,3099401863.0,60910.0,프리젠,,
01051472,2020,32964468829.0,-13587563335.0,63977712479.0,1571991617.0,2822180508.0,2387519397.0,229000.0,젠큐릭스,,
00296078,2015,7804343743.0,-30844383301.0,298965609137.0,293175235015.0,253319134893.0,215611419677.0,54620.0,APS,,
00296078,2016,27483960690.0,84600206040.0,566224745961.0,554987946694.0,478403068813.0,298965609137.0,54620.0,APS,,
00296078,2017,670121253014.0,14803785949.0,231782970606.0,87934027389.0,70526330051.0,566224745961.0,54620.0,APS,,
00296078,2018,1166724289.0,-5361867353.0,283203879436.0,28416309699.0,15855201194.0,231782970606.0,54620.0,APS,,
00296078,2019,-4601038289.0,-4095940638.0,297708243544.0,23151385938.0,14685531512.0,283203879436.0,54620.0,APS,,
00296078,2020,-46308607986.0,-8405977345.0,275216520494.0,25345952537.0,12276042066.0,297708243544.0,54620.0,APS,,
00871833,2016,61425867572.0,50777766165.0,367778548247.0,200361532900.0,107369945052.0,232367461102.0,237690.0,에스티팜,,
00871833,2017,44996926435.0,54437468322.0,381504269098.0,202800435362.0,123018338153.0,367778548247.0,237690.0,에스티팜,,
00871833,2018,-9267935047.0,10767299682.0,345505351667.0,97738455805.0,94958770186.0,381504269098.0,237690.0,에스티팜,,
00871833,2019,-18528696163.0,-30516540978.0,341080334763.0,93256824542.0,94884925467.0,345505351667.0,237690.0,에스티팜,,
00871833,2020,-13154954630.0,-20934773251.0,445570131485.0,124108663975.0,104123346570.0,340609824543.0,237690.0,에스티팜,,
00151128,2015,9220391887.0,20757657171.0,429266967922.0,203254231332.0,179003001077.0,429411204119.0,9680.0,모토닉,,
00151128,2016,21748573670.0,9276602603.0,433121254641.0,195300520053.0,178159017384.0,429266967922.0,9680.0,모토닉,,
00151128,2017,12696962259.0,18931725947.0,431546721170.0,211531507486.0,184050964120.0,433121254641.0,9680.0,모토닉,,
00151128,2018,9786975804.0,21845152606.0,434168419258.0,195253284769.0,171556050251.0,431546721170.0,9680.0,모토닉,,
00151128,2019,11354807647.0,29902881260.0,440900555804.0,207639235497.0,181969360211.0,432414223029.0,9680.0,모토닉,,
00151128,2020,14858904600.0,25339542066.0,442437586413.0,178557667313.0,154735728944.0,440900555804.0,9680.0,모토닉,,
00155355,2015,12199866580.0,106415036999.0,975950980498.0,1846488476989.0,1357159368598.0,1053567588638.0,17810.0,풀무원,,
00155355,2016,9977819763.0,57936786188.0,1061384109104.0,2030673097853.0,1489776122547.0,975950980498.0,17810.0,풀무원,,
00155355,2017,30406812727.0,62647958305.0,1103028814900.0,2238114683314.0,1651742341920.0,1061384109104.0,17810.0,풀무원,,
00155355,2018,12638784904.0,59290674268.0,1214578439819.0,2271973131849.0,1712942549299.0,1103028814900.0,17810.0,풀무원,,
00155355,2019,-7535425367.0,85410376723.0,1484556453749.0,2381451203138.0,1791427155384.0,1216938902214.0,17810.0,풀무원,,
00155355,2020,11833778475.0,103960982418.0,1693573176270.0,2311199992424.0,1699705812302.0,1484556453749.0,17810.0,풀무원,,
00300405,2017,-2419994949.0,4252642526.0,90866265330.0,97067185448.0,84091163561.0,100153717087.0,65500.0,오리엔트정공,,
00300405,2018,-12502489966.0,-7551355256.0,105852807758.0,98179111596.0,91080663855.0,90866265330.0,65500.0,오리엔트정공,,
00300405,2019,-4319209200.0,3760182469.0,110170921314.0,97332734732.0,87764918415.0,105852807758.0,65500.0,오리엔트정공,,
00300405,2020,-18187919940.0,1539890530.0,110133991061.0,82203176748.0,76603003609.0,110305678765.0,65500.0,오리엔트정공,,
00150439,2015,5312095544.0,5732688801.0,43050955859.0,43726798032.0,32077079231.0,39435527220.0,3780.0,진양산업,,
00150439,2016,1342364943.0,4782232008.0,46605487331.0,42415292929.0,32281663718.0,43050955859.0,3780.0,진양산업,,
00150439,2017,1664285132.0,4077912660.0,46883258545.0,44821948066.0,38175984397.0,46605487331.0,3780.0,진양산업,,
00150439,2018,2411392972.0,4033858474.0,50695689450.0,59350306224.0,50870865031.0,46883258545.0,3780.0,진양산업,,
00150439,2019,6822508738.0,9375276073.0,54529283571.0,61838249513.0,46651752110.0,50695689450.0,3780.0,진양산업,,
00150439,2020,5136548707.0,8143104451.0,70722583811.0,64314340747.0,49796426035.0,54529283571.0,3780.0,진양산업,,
00277736,2015,2276643434.0,3375645710.0,48151764342.0,89682094616.0,82831817766.0,52037105763.0,46110.0,한일네트웍스,,
00277736,2016,4436114963.0,944291384.0,73976661008.0,122394391846.0,112879143826.0,48151764342.0,46110.0,한일네트웍스,,
00277736,2017,16676144815.0,11311622506.0,82870685279.0,116066757660.0,103946740061.0,73976661008.0,46110.0,한일네트웍스,,
00277736,2018,5101597911.0,2827803649.0,83101263122.0,126602178132.0,114660900297.0,83192237537.0,46110.0,한일네트웍스,,
00277736,2019,7040930585.0,31087108471.0,124872837982.0,121634724628.0,105422263513.0,83101263122.0,46110.0,한일네트웍스,,
00277736,2020,7601948027.0,39108401528.0,135877132637.0,117435554382.0,101326599471.0,124872837982.0,46110.0,한일네트웍스,,
00661847,2015,1209266696.0,37989047346.0,222662316394.0,213693417529.0,197387170287.0,253345300551.0,133820.0,화인베스틸,,
00661847,2016,756909230.0,11399411214.0,226509854130.0,163148526687.0,147194148279.0,222662316394.0,133820.0,화인베스틸,,
00661847,2017,1101225300.0,14631064329.0,215737385379.0,127448022916.0,115471614735.0,226509854130.0,133820.0,화인베스틸,,
00661847,2018,1971120721.0,-12980632116.0,228133466554.0,145091595783.0,129971440579.0,215737385379.0,133820.0,화인베스틸,,
00661847,2019,-7494971168.0,12074305494.0,210800584639.0,134798537606.0,129593758744.0,228133466554.0,133820.0,화인베스틸,,
00661847,2020,-15522705200.0,7423753863.0,177774671321.0,98647266991.0,104330965848.0,210800584639.0,133820.0,화인베스틸,,
00447575,2019,87692889706.0,163099943535.0,443616096080.0,386150386696.0,264740540582.0,361123753424.0,204270.0,제이앤티씨,,
00447575,2020,59349919640.0,93930933746.0,550623582680.0,347772920401.0,248045019049.0,443616096080.0,204270.0,제이앤티씨,,
00480783,2015,-2380266042.0,996016757.0,99375494399.0,77831735516.0,68727015022.0,94365891299.0,91580.0,상신이디피,,
00480783,2016,-1024356439.0,5190233714.0,100910336910.0,76825469601.0,68032252401.0,99375494399.0,91580.0,상신이디피,,
00480783,2017,2440244465.0,13117798392.0,103304460158.0,99827047148.0,85041865216.0,100910336910.0,91580.0,상신이디피,,
00480783,2018,8394461837.0,25227516487.0,142680534563.0,150148161396.0,122684779599.0,103304460158.0,91580.0,상신이디피,,
00480783,2019,4816580636.0,5485572796.0,148101005657.0,141203716504.0,118197337846.0,142680534563.0,91580.0,상신이디피,,
00480783,2020,8640473084.0,22586408959.0,161367320979.0,151713321770.0,118638657043.0,148101005657.0,91580.0,상신이디피,,
00526599,2016,19999696037.0,17601158695.0,187358424018.0,120033552217.0,36745124875.0,150640310848.0,145720.0,덴티움,,
00526599,2017,30293552157.0,21659104763.0,310870929136.0,150645643719.0,44027129549.0,187358424018.0,145720.0,덴티움,,
00526599,2018,34255817898.0,-574593395.0,436826577081.0,186316233652.0,55544785337.0,310870929136.0,145720.0,덴티움,,
00526599,2019,13711060107.0,-11642097629.0,547106597705.0,252587272923.0,85007604217.0,436826577081.0,145720.0,덴티움,,
00526599,2020,22219520047.0,75754918139.0,510235858597.0,229749431321.0,86952384791.0,547106597705.0,145720.0,덴티움,,
00186799,2015,7794879067.0,33354025869.0,860158579464.0,365346871034.0,319631451495.0,764084670952.0,44490.0,태웅,,
00186799,2016,13969352468.0,52201780855.0,976860975659.0,321984454072.0,269518616882.0,860158579464.0,44490.0,태웅,,
00186799,2017,-5959038912.0,1098048823.0,1001617901541.0,304366834330.0,270703264322.0,976860975659.0,44490.0,태웅,,
00186799,2018,-32672540140.0,-66187232810.0,1030652777093.0,289546469985.0,285960591714.0,1001617901541.0,44490.0,태웅,,
00186799,2019,-33804831296.0,-2335623445.0,993302352334.0,374030761756.0,366785651128.0,1030652777093.0,44490.0,태웅,,
00186799,2020,-93651459425.0,40422603805.0,800770744215.0,344403685396.0,316595086233.0,984871018427.0,44490.0,태웅,,
00965813,2016,3096443830.0,1760231203.0,47339503337.0,17042857228.0,7071919063.0,18611335574.0,201490.0,미투온,,
00965813,2017,3057264522.0,2182478999.0,149419199215.0,27209665323.0,12111270364.0,47339503337.0,201490.0,미투온,,
00965813,2018,23340811288.0,30277537190.0,152485030570.0,98771664287.0,28997917032.0,149419199215.0,201490.0,미투온,,
00965813,2019,27868397541.0,47727413932.0,175119533033.0,119101315159.0,35854600882.0,152485030570.0,201490.0,미투온,,
00965813,2020,29423841330.0,32109699648.0,217695946276.0,130704854427.0,37222550367.0,175119533033.0,201490.0,미투온,,
01168143,2016,,68393573.0,633193032.0,521817911.0,344516767.0,356932274.0,900280.0,케이만금세기차륜집단유한공사,,
01168143,2017,114265312.0,99350461.0,851302650.0,633675366.0,423213000.0,633193032.0,900280.0,케이만금세기차륜집단유한공사,,
01168143,2018,127527454.0,94811046.0,1172371875.0,730956141.0,507377176.0,851302650.0,900280.0,케이만금세기차륜집단유한공사,,
01168143,2019,128821612.0,216700013.0,1399329138.0,671161594.0,448185278.0,1172371875.0,900280.0,케이만금세기차륜집단유한공사,,
01168143,2020,115079867.0,139871766.0,1578503351.0,751445166.0,502994453.0,1399329138.0,900280.0,케이만금세기차륜집단유한공사,,
00173698,2015,-8280847720.0,-4505425085.0,79273263656.0,107385562415.0,93417725583.0,91207431507.0,2700.0,신일전자,,
00173698,2016,3759431657.0,7982819174.0,80720575726.0,124454059928.0,96747009077.0,79273263656.0,2700.0,신일전자,,
00173698,2017,9435360897.0,8767604213.0,84786775916.0,144557646198.0,104612442072.0,80720575726.0,2700.0,신일전자,,
00173698,2018,11635679678.0,9870134719.0,102269482166.0,168724539546.0,119231340121.0,84786775916.0,2700.0,신일전자,,
00173698,2019,4298520011.0,-6053246351.0,100086380398.0,145888445031.0,109637541519.0,102269482166.0,2700.0,신일전자,,
00173698,2020,8015379244.0,11924543304.0,110598654315.0,172441514538.0,127634264589.0,100086380398.0,2700.0,신일전자,,
01020524,2016,10812686640.0,9796580724.0,86458486529.0,102001506891.0,26577361440.0,57356346267.0,234920.0,자이글,,
01020524,2017,5155917997.0,7529080664.0,89026530012.0,82503007461.0,23211160792.0,86458486529.0,234920.0,자이글,,
01020524,2018,-6237552557.0,-6504998549.0,94296331855.0,55815251847.0,16887854728.0,89026530012.0,234920.0,자이글,,
01020524,2019,-29913506086.0,-9909518655.0,62583261299.0,29702460010.0,11646766457.0,94296331855.0,234920.0,자이글,,
01020524,2020,865558586.0,1302335183.0,62633539632.0,18040648173.0,9644153370.0,62583261299.0,234920.0,자이글,,
00114792,2015,-224392900000.0,959229202000.0,6895914185000.0,5720334279000.0,5171609147000.0,8853724689000.0,1230.0,동국홀딩스,,
00114792,2016,70775607000.0,888321754000.0,6324651883000.0,5006583137000.0,4354879126000.0,6895914185000.0,1230.0,동국홀딩스,,
00114792,2017,4770110303.0,90171805809.0,6091004172153.0,6049348882989.0,5434126116222.0,6324651883236.0,1230.0,동국홀딩스,,
00114792,2018,-304481652173.0,229429860386.0,5730222156546.0,5964930870893.0,5483287279723.0,6091004172153.0,1230.0,동국홀딩스,,
00114792,2019,-81691128740.0,213476544046.0,5439008436653.0,5658431459389.0,5150266952515.0,5730222156546.0,1230.0,동국홀딩스,,
00114792,2020,69455194791.0,631569644088.0,5418538741502.0,5206191561313.0,4609840343151.0,5439008436653.0,1230.0,동국홀딩스,,
00135999,2015,-2732872243.0,-792605432.0,33700581038.0,3453289434.0,3636442031.0,37107025365.0,1000.0,신라섬유,,
00135999,2016,255892273.0,1079247116.0,32520875404.0,3823664127.0,2345830240.0,33700581038.0,1000.0,신라섬유,,
00135999,2017,408753558.0,1085399996.0,32122070109.0,3996989238.0,2785324308.0,32520875404.0,1000.0,신라섬유,,
00135999,2018,171299165.0,1044626236.0,31856675922.0,4702692231.0,3350259065.0,32122070109.0,1000.0,신라섬유,,
00135999,2019,227501272.0,1037998647.0,32161672434.0,4180812574.0,2900262940.0,31856675922.0,1000.0,신라섬유,,
00135999,2020,347807062.0,1332652528.0,32391838559.0,4179072810.0,2851934333.0,32161672434.0,1000.0,신라섬유,,
00126186,2015,469830680454.0,864766040610.0,6331679124457.0,7853458731256.0,6560850296622.0,5546045160128.0,18260.0,삼성에스디에스,,
00126186,2016,514327713066.0,622817968933.0,6842003858379.0,8180186860839.0,6762393574254.0,6331679124457.0,18260.0,삼성에스디에스,,
00126186,2017,541772277273.0,834847191286.0,7277760879807.0,9299206129920.0,7804602140616.0,6842003858379.0,18260.0,삼성에스디에스,,
00126186,2018,638792258413.0,1196531554170.0,8013849390714.0,10034218901478.0,8369829634622.0,7277760879807.0,18260.0,삼성에스디에스,,
00126186,2019,750448957378.0,893786644757.0,9021235882454.0,10719631804166.0,8925703658997.0,8013849390714.0,18260.0,삼성에스디에스,,
00126186,2020,452908951325.0,979402851889.0,9154919055538.0,11017431525517.0,9327683136712.0,9021235882454.0,18260.0,삼성에스디에스,,
00107987,2015,20453621161.0,87705938660.0,517179022061.0,1183345140970.0,1068812212705.0,520015616105.0,25860.0,남해화학,,
00107987,2016,14402619332.0,56687903198.0,530446810915.0,1096493483985.0,1002909856370.0,516212461837.0,25860.0,남해화학,,
00107987,2017,26703741693.0,30722500336.0,557166534607.0,1122369005650.0,1015440989312.0,530446810915.0,25860.0,남해화학,,
00107987,2018,8350363797.0,7989289525.0,547908233893.0,1242735386432.0,1138316068540.0,557166534607.0,25860.0,남해화학,,
00107987,2019,16040767746.0,45291695689.0,581138671065.0,1187201230766.0,1079615323444.0,547908233893.0,25860.0,남해화학,,
00107987,2020,25044473893.0,52497442953.0,589444547288.0,1009845248219.0,893126377682.0,581138671065.0,25860.0,남해화학,,
00223762,2015,3382864660.0,8499089954.0,90517673550.0,89179162227.0,,83386240651.0,43610.0,KT지니뮤직,,
00223762,2016,8236380407.0,13387464717.0,110079575096.0,111286638023.0,,90517673550.0,43610.0,KT지니뮤직,,
00223762,2017,-3401432142.0,7936700032.0,139493908800.0,155641711618.0,,110079575096.0,43610.0,KT지니뮤직,,
00223762,2018,5937816079.0,3358773124.0,222002409461.0,171232730142.0,,139493908800.0,43610.0,KT지니뮤직,,
00223762,2019,7314176925.0,2915565577.0,233880648315.0,230468779379.0,,222002409461.0,43610.0,KT지니뮤직,,
00223762,2020,9471844621.0,742946855.0,250537976853.0,246967532160.0,,231526334506.0,43610.0,KT지니뮤직,,
00156442,2015,6020486356.0,5165653902.0,92487867679.0,48165255720.0,30065442595.0,87151947254.0,4590.0,한국가구,,
00156442,2016,5743642997.0,4288910956.0,99734024282.0,57492408710.0,38316458336.0,92487867679.0,4590.0,한국가구,,
00156442,2017,5483576518.0,3916056165.0,110825797112.0,54766260042.0,35748699734.0,99734024282.0,4590.0,한국가구,,
00156442,2018,7401466975.0,6471098609.0,134508604950.0,60244251116.0,39332069684.0,110825797112.0,4590.0,한국가구,,
00156442,2019,6068564561.0,3610517049.0,138462057500.0,65652789394.0,43529545207.0,134508604950.0,4590.0,한국가구,,
00156442,2020,9254842348.0,11582619748.0,155635278637.0,75467988265.0,51176864793.0,138462057500.0,4590.0,한국가구,,
00206686,2015,1996435121.0,-5714210929.0,35542100701.0,48058393455.0,45278834300.0,50500517538.0,42040.0,케이피엠테크,,
00206686,2016,-3055981831.0,-5640135762.0,83271028451.0,21916246309.0,21284356149.0,35542100701.0,42040.0,케이피엠테크,,
00206686,2017,-5606172392.0,-3975873543.0,121781611881.0,29040534480.0,27733311683.0,83271028451.0,42040.0,케이피엠테크,,
00206686,2018,32768619411.0,-3199902389.0,199152116478.0,29535232666.0,24633697048.0,121781611881.0,42040.0,케이피엠테크,,
00206686,2019,-35339298873.0,-13568640615.0,162104920335.0,17724886327.0,18260862444.0,199152116478.0,42040.0,케이피엠테크,,
00206686,2020,-9853236817.0,-11020026949.0,168590003541.0,23142591499.0,23584616173.0,162104920335.0,42040.0,케이피엠테크,,
00216647,2015,73014169418.0,73546760723.0,658491252037.0,647382728865.0,428237497867.0,658928797711.0,30530.0,원익홀딩스,,
00216647,2016,198963997320.0,42593340520.0,862635664808.0,294905605408.0,209135215811.0,658491252037.0,30530.0,원익홀딩스,,
00216647,2017,80652243627.0,52899060286.0,1061203408859.0,481986655227.0,342142585840.0,862635664808.0,30530.0,원익홀딩스,,
00216647,2018,96369617518.0,75226928039.0,1209057380780.0,500162428910.0,350418925411.0,1061203408859.0,30530.0,원익홀딩스,,
00216647,2019,48981665695.0,95417772114.0,1225200283131.0,450752790463.0,313872349619.0,1209057380780.0,30530.0,원익홀딩스,,
00216647,2020,96912997365.0,110544902223.0,1607660655673.0,645964626184.0,474557411345.0,1225200283131.0,30530.0,원익홀딩스,,
00222435,2015,-2287128436.0,-4046717190.0,116734084427.0,120816202423.0,112818586452.0,131292920714.0,33050.0,제이엠아이,,
00222435,2016,-1205251490.0,13397967623.0,109986867057.0,111661317972.0,102312907861.0,116734084427.0,33050.0,제이엠아이,,
00222435,2017,509267146.0,5548529063.0,107032674039.0,117723560377.0,112188912635.0,109986867057.0,33050.0,제이엠아이,,
00222435,2018,-3785472507.0,-4492040335.0,103702689344.0,124753911493.0,124501355821.0,107032674039.0,33050.0,제이엠아이,,
00222435,2019,-7980950610.0,-68130208.0,83262380875.0,70128872935.0,67150476813.0,103702689344.0,33050.0,제이엠아이,,
00222435,2020,-7438624539.0,4528538700.0,78401977622.0,56440310099.0,52142185391.0,83262380875.0,33050.0,제이엠아이,,
00267854,2015,5587550908.0,8327889263.0,91802767048.0,136718088315.0,61903748971.0,87913375890.0,14100.0,메디앙스,,
00267854,2016,2691530730.0,9888664408.0,97596889550.0,135940603087.0,64435922793.0,91802767048.0,14100.0,메디앙스,,
00267854,2017,5985273216.0,5430597966.0,99119507899.0,120714399510.0,56398297121.0,97596889550.0,14100.0,메디앙스,,
00267854,2018,3180817896.0,2587288575.0,119530459583.0,107796549076.0,49764471259.0,99119507899.0,14100.0,메디앙스,,
